Text1,Text2,Similarity
"image editing is a commonly studied problem in computer graphics. despite the presence of many advanced editing tools, there is no satisfactory solution to controllably update the position of the sun using a single image. this problem is made complicated by the presence of clouds, complex landscapes, and the atmospheric effects that must be accounted for. in this paper, we tackle this problem starting with only a single photograph. with the user clicking on the initial position of the sun, our algorithm performs several estimation and segmentation processes for finding the horizon, scene depth, clouds, and the sky line. after this initial process, the user can make both fine- and large-scale changes on the position of the sun: it can be set beneath the mountains or moved behind the clouds practically turning a midday photograph into a sunset (or vice versa). we leverage a precomputed atmospheric scattering algorithm to make all of these changes not only realistic but also in real-time. we demonstrate our results using both clear and cloudy skies, showing how to add, remove, and relight clouds, all the while allowing for advanced effects such as scattering, shadows, light shafts, and lens flares","незважаючи на передові інструменти редагування, немає задовільного способу налаштувати положення сонця на одному зображенні через хмари, складні пейзажі та атмосферні ефекти. у цьому документі пропонується рішення, починаючи з однієї фотографії. коли користувач натискає початкове положення сонця, алгоритм виконує оцінку та сегментацію, щоб знайти горизонт, глибину сцени, хмари та лінію неба. згодом користувач може робити дрібні та масштабні зміни положення сонця – під горами чи за хмарами – практично перетворюючи полуденну фотографію на захід сонця (або навпаки). використовуючи попередньо обчислене атмосферне розсіювання, ці зміни є реалістичними та відбуваються в реальному часі. результати з використанням ясного та хмарного неба демонструють можливість додавати, видаляти та повторно освітлювати хмари, а також враховувати розсіювання, тіні, світлові вали та відблиски об’єктива.",1
"редагування зображень є широко дослідженою проблемою в комп’ютерній графіці. незважаючи на наявність багатьох розширених інструментів редагування, не існує задовільного рішення для контрольованого оновлення положення сонця за допомогою одного зображення. ця проблема ускладнюється наявністю хмар, складними ландшафтами та атмосферними впливами, які необхідно враховувати. у цій статті ми вирішуємо цю проблему, починаючи лише з однієї фотографії. коли користувач натискає початкове положення сонця, наш алгоритм виконує кілька процесів оцінки та сегментації для пошуку горизонту, глибини сцени, хмар і лінії неба. після цього початкового процесу користувач може робити як дрібні, так і масштабні зміни положення сонця: його можна встановити під гори або перемістити за хмари, практично перетворивши полуденну фотографію на захід сонця (або навпаки). ми використовуємо попередньо обчислений алгоритм атмосферного розсіювання, щоб зробити всі ці зміни не лише реалістичними, але й у реальному часі. ми демонструємо наші результати, використовуючи як ясне, так і хмарне небо, показуючи, як додавати, видаляти та повторно освітлювати хмари, водночас допускаючи розширені ефекти, такі як розсіювання, тіні, світлові вали та відблиски від лінз.","despite advanced editing tools, there is no satisfactory way to adjust the sun's position in a single image, due to clouds, complex landscapes, and atmospheric effects. this paper proposes a solution, starting with a single photograph. with the user clicking the initial position of the sun, the algorithm performs estimation and segmentation to find the horizon, scene depth, clouds, and sky line. subsequently, the user can make fine- and large-scale changes to the sun's position - beneath mountains or behind clouds - practically transforming a midday photo into a sunset (or vice versa). leveraging precomputed atmospheric scattering, these changes are both realistic and real-time. results using clear and cloudy skies demonstrate the ability to add, remove, and relight clouds, while also allowing for scattering, shadows, light shafts, and lens flares.",1
"редагування зображень є широко дослідженою проблемою в комп’ютерній графіці. незважаючи на наявність багатьох розширених інструментів редагування, не існує задовільного рішення для контрольованого оновлення положення сонця за допомогою одного зображення. ця проблема ускладнюється наявністю хмар, складними ландшафтами та атмосферними впливами, які необхідно враховувати. у цій статті ми вирішуємо цю проблему, починаючи лише з однієї фотографії. коли користувач натискає початкове положення сонця, наш алгоритм виконує кілька процесів оцінки та сегментації для пошуку горизонту, глибини сцени, хмар і лінії неба. після цього початкового процесу користувач може робити як дрібні, так і масштабні зміни положення сонця: його можна встановити під гори або перемістити за хмари, практично перетворивши полуденну фотографію на захід сонця (або навпаки). ми використовуємо попередньо обчислений алгоритм атмосферного розсіювання, щоб зробити всі ці зміни не лише реалістичними, але й у реальному часі. ми демонструємо наші результати, використовуючи як ясне, так і хмарне небо, показуючи, як додавати, видаляти та повторно освітлювати хмари, водночас допускаючи розширені ефекти, такі як розсіювання, тіні, світлові вали та відблиски від лінз.","незважаючи на вдосконалені інструменти редагування, немає задовільного способу налаштувати положення сонця на одному зображенні через хмари, складні пейзажі та атмосферні ефекти. у цьому документі пропонується рішення, починаючи з однієї фотографії. коли користувач натискає початкове положення сонця, алгоритм виконує оцінку та сегментацію, щоб знайти горизонт, глибину сцени, хмари та лінію неба. згодом користувач може робити дрібні та масштабні зміни положення сонця – під горами чи за хмарами – практично перетворюючи полуденну фотографію на захід сонця (або навпаки). використовуючи попередньо обчислене атмосферне розсіювання, ці зміни є реалістичними та реальними. результати з використанням ясного та хмарного неба демонструють можливість додавати, видаляти та повторно освітлювати хмари, а також враховувати розсіювання, тіні, світлові вали та відблиски об’єктива.",1
"learning robust representations is critical for the success of person re-identification and attribute recognition systems. however, to achieve this, we must use a large dataset of diverse person images as well as annotations of identity labels and/or a set of different attributes. apart from the obvious concerns about privacy issues, the manual annotation process is both time consuming and too costly. in this paper, we instead propose to use synthetic person images for addressing these difficulties. specifically, we first introduce synthetic18k, a large-scale dataset of over 1 million computer generated person images of 18k unique identities with relevant attributes. moreover, we demonstrate that pretraining of simple deep architectures on synthetic18k for person re-identification and attribute recognition and then fine-tuning on real data leads to significant improvements in prediction performances, giving results better than or comparable to state-of-the-art models.","obtaining strong representations is essential for the success of person re-identification and attribute recognition systems. to accomplish this, a considerable amount of diverse person images and annotations of identity labels/attributes must be employed. this manual annotation process is expensive and time consuming, as well as a potential privacy issue. we propose using synthetic person images to address these problems. to this end, we introduce synthetic18k, a large dataset of 1 million computer generated person images of 18k distinct identities with corresponding attributes. we show that pretraining simple deep architectures on synthetic18k for person re-identification and attribute recognition, followed by fine-tuning on real data, leads to enhanced prediction performances, surpassing or equaling state-of-the-art models.",1
"learning robust representations is critical for the success of person re-identification and attribute recognition systems. however, to achieve this, we must use a large dataset of diverse person images as well as annotations of identity labels and/or a set of different attributes. apart from the obvious concerns about privacy issues, the manual annotation process is both time consuming and too costly. in this paper, we instead propose to use synthetic person images for addressing these difficulties. specifically, we first introduce synthetic18k, a large-scale dataset of over 1 million computer generated person images of 18k unique identities with relevant attributes. moreover, we demonstrate that pretraining of simple deep architectures on synthetic18k for person re-identification and attribute recognition and then fine-tuning on real data leads to significant improvements in prediction performances, giving results better than or comparable to state-of-the-art models.","отримання чітких репрезентацій є важливим для успіху систем повторної ідентифікації особи та розпізнавання атрибутів. щоб досягти цього, необхідно використати значну кількість різноманітних зображень людей і анотацій ідентифікаційних міток/атрибутів. цей процес анотації вручну є дорогим і трудомістким, а також потенційною проблемою конфіденційності. ми пропонуємо використовувати зображення синтетичних людей для вирішення цих проблем. з цією метою ми представляємо synthetic18k, великий набір даних із 1 мільйона зображень людей, згенерованих комп’ютером, із 18 тисячами окремих осіб із відповідними атрибутами. ми показуємо, що попереднє навчання простих глибоких архітектур на synthetic18k для повторної ідентифікації особи та розпізнавання атрибутів з подальшим тонким налаштуванням на реальних даних призводить до покращених характеристик прогнозування, перевершуючи або дорівнюючи найсучаснішим моделям.",1
"вивчення надійних представлень має вирішальне значення для успіху систем повторної ідентифікації особи та розпізнавання атрибутів. однак, щоб досягти цього, ми повинні використовувати великий набір даних різноманітних зображень людей, а також анотації міток ідентифікації та/або набір різних атрибутів. крім очевидного занепокоєння щодо проблем конфіденційності, процес анотації вручну займає багато часу та надто дорого. у цій статті ми замість цього пропонуємо використовувати зображення синтетичних людей для вирішення цих труднощів. зокрема, ми вперше представляємо synthetic18k, великомасштабний набір даних із понад 1 мільйона зображень людей, згенерованих комп’ютером, 18k унікальних ідентифікацій із відповідними атрибутами. крім того, ми демонструємо, що попереднє навчання простих глибоких архітектур на synthetic18k для повторної ідентифікації особи та розпізнавання атрибутів, а потім точного налаштування на реальних даних призводить до значного покращення продуктивності прогнозування, даючи результати, кращі або порівнювані з найсучаснішими. моделі.","obtaining strong representations is essential for the success of person re-identification and attribute recognition systems. to accomplish this, a considerable amount of diverse person images and annotations of identity labels/attributes must be employed. this manual annotation process is expensive and time consuming, as well as a potential privacy issue. we propose using synthetic person images to address these problems. to this end, we introduce synthetic18k, a large dataset of 1 million computer generated person images of 18k distinct identities with corresponding attributes. we show that pretraining simple deep architectures on synthetic18k for person re-identification and attribute recognition, followed by fine-tuning on real data, leads to enhanced prediction performances, surpassing or equaling state-of-the-art models.",1
"вивчення надійних представлень має вирішальне значення для успіху систем повторної ідентифікації особи та розпізнавання атрибутів. однак, щоб досягти цього, ми повинні використовувати великий набір даних різноманітних зображень людей, а також анотації міток ідентифікації та/або набір різних атрибутів. крім очевидного занепокоєння щодо проблем конфіденційності, процес анотації вручну займає багато часу та надто дорого. у цій статті ми замість цього пропонуємо використовувати зображення синтетичних людей для вирішення цих труднощів. зокрема, ми вперше представляємо synthetic18k, великомасштабний набір даних із понад 1 мільйона зображень людей, згенерованих комп’ютером, 18k унікальних ідентифікацій із відповідними атрибутами. крім того, ми демонструємо, що попереднє навчання простих глибоких архітектур на synthetic18k для повторної ідентифікації особи та розпізнавання атрибутів, а потім точного налаштування на реальних даних призводить до значного покращення продуктивності прогнозування, даючи результати, кращі або порівнювані з найсучаснішими. моделі.","отримання чітких репрезентацій є важливим для успіху систем повторної ідентифікації особи та розпізнавання атрибутів. щоб досягти цього, необхідно використати значну кількість різноманітних зображень людей і анотацій ідентифікаційних міток/атрибутів. цей процес анотації вручну є дорогим і трудомістким, а також потенційною проблемою конфіденційності. ми пропонуємо використовувати зображення синтетичних людей для вирішення цих проблем. з цією метою ми представляємо synthetic18k, великий набір даних із 1 мільйона зображень людей, згенерованих комп’ютером, із 18 тисячами окремих осіб із відповідними атрибутами. ми показуємо, що попереднє навчання простих глибоких архітектур на synthetic18k для повторної ідентифікації особи та розпізнавання атрибутів з подальшим тонким налаштуванням на реальних даних призводить до покращених характеристик прогнозування, перевершуючи або дорівнюючи найсучаснішим моделям.",1
"today, the cutting edge of computer vision research greatly depends on the availability of large datasets, which are critical for effectively training and testing new methods. manually annotating visual data, however, is not only a labor-intensive process but also prone to errors. in this study, we present nova, a versatile framework to create realistic-looking 3d rendered worlds containing procedurally generated humans with rich pixel-level ground truth annotations. nova can simulate various environmental factors such as weather conditions or different times of day, and bring an exceptionally diverse set of humans to life, each having a distinct body shape, gender and age. to demonstrate nova’s capabilities, we generate two synthetic datasets for person tracking. the first one includes 108 sequences, each with different levels of difficulty like tracking in crowded scenes or at nighttime and aims for testing the limits of current state-of-the-art trackers. a second dataset of 97 sequences with normal weather conditions is used to show how our synthetic sequences can be utilized to train and boost the performance of deep-learning based trackers. our results indicate that the synthetic data generated by nova represents a good proxy of the real-world and can be exploited for computer vision tasks.","research in computer vision depends on large datasets, which are essential for training and testing new methods. creating these datasets manually, however, is time-consuming and prone to errors. this study presents nova, a framework for generating 3d rendered worlds with procedurally generated humans with accurate pixel-level annotations. nova can simulate various environmental factors, such as weather and time of day, and create distinct humans in terms of body shape, gender, and age. to showcase nova's potential, two synthetic datasets for person tracking were generated. the first, consisting of 108 sequences with varying levels of difficulty, was used to test the limits of current trackers. the second, with 97 sequences in normal weather conditions, was used to train and improve the performance of deep-learning based trackers. results indicate that the synthetic data generated by nova is a good representation of the real world and can be used for computer vision tasks.",1
"today, the cutting edge of computer vision research greatly depends on the availability of large datasets, which are critical for effectively training and testing new methods. manually annotating visual data, however, is not only a labor-intensive process but also prone to errors. in this study, we present nova, a versatile framework to create realistic-looking 3d rendered worlds containing procedurally generated humans with rich pixel-level ground truth annotations. nova can simulate various environmental factors such as weather conditions or different times of day, and bring an exceptionally diverse set of humans to life, each having a distinct body shape, gender and age. to demonstrate nova’s capabilities, we generate two synthetic datasets for person tracking. the first one includes 108 sequences, each with different levels of difficulty like tracking in crowded scenes or at nighttime and aims for testing the limits of current state-of-the-art trackers. a second dataset of 97 sequences with normal weather conditions is used to show how our synthetic sequences can be utilized to train and boost the performance of deep-learning based trackers. our results indicate that the synthetic data generated by nova represents a good proxy of the real-world and can be exploited for computer vision tasks.","дослідження комп’ютерного зору залежать від великих наборів даних, які необхідні для навчання та тестування нових методів. однак створення цих наборів даних вручну займає багато часу та може призвести до помилок. у цьому дослідженні представлено nova, структуру для генерації тривимірних візуалізованих світів із процедурно згенерованими людьми з точними анотаціями на рівні пікселів. nova може імітувати різні фактори навколишнього середовища, такі як погода та час доби, і створювати різних людей за формою тіла, статтю та віком. щоб продемонструвати потенціал nova, було створено два синтетичних набори даних для відстеження людей. перший, що складається зі 108 послідовностей із різними рівнями складності, використовувався для перевірки обмежень поточних трекерів. другий, із 97 послідовностями за нормальних погодних умов, використовувався для навчання та покращення продуктивності трекерів на основі глибокого навчання. результати показують, що синтетичні дані, згенеровані nova, добре відображають реальний світ і можуть використовуватися для завдань комп’ютерного зору.",1
"сьогодні передовий край досліджень комп’ютерного зору значною мірою залежить від наявності великих наборів даних, які є критично важливими для ефективного навчання та тестування нових методів. однак анотування візуальних даних вручну є не лише трудомістким процесом, але й схильним до помилок. у цьому дослідженні ми представляємо nova, універсальну структуру для створення реалістично виглядаючих тривимірних світів, що містять процедурно згенерованих людей із багатими анотаціями правдивості на рівні пікселів. nova може імітувати різноманітні фактори навколишнього середовища, такі як погодні умови чи різний час доби, і оживляти винятково різноманітну групу людей, кожна з яких має певну форму тіла, стать і вік. щоб продемонструвати можливості nova, ми створили два синтетичних набори даних для відстеження людей. перший включає 108 послідовностей, кожна з яких має різний рівень складності, як-от відстеження в людних сценах або вночі, і спрямована на перевірку меж поточних найсучасніших трекерів. другий набір даних із 97 послідовностей із нормальними погодними умовами використовується, щоб показати, як наші синтетичні послідовності можна використовувати для навчання та підвищення продуктивності трекерів на основі глибокого навчання. наші результати вказують на те, що синтетичні дані, згенеровані nova, є хорошим проксі реального світу та можуть використовуватися для завдань комп’ютерного зору.","research in computer vision depends on large datasets, which are essential for training and testing new methods. creating these datasets manually, however, is time-consuming and prone to errors. this study presents nova, a framework for generating 3d rendered worlds with procedurally generated humans with accurate pixel-level annotations. nova can simulate various environmental factors, such as weather and time of day, and create distinct humans in terms of body shape, gender, and age. to showcase nova's potential, two synthetic datasets for person tracking were generated. the first, consisting of 108 sequences with varying levels of difficulty, was used to test the limits of current trackers. the second, with 97 sequences in normal weather conditions, was used to train and improve the performance of deep-learning based trackers. results indicate that the synthetic data generated by nova is a good representation of the real world and can be used for computer vision tasks.",1
"сьогодні передовий край досліджень комп’ютерного зору значною мірою залежить від наявності великих наборів даних, які є критично важливими для ефективного навчання та тестування нових методів. однак анотування візуальних даних вручну є не лише трудомістким процесом, але й схильним до помилок. у цьому дослідженні ми представляємо nova, універсальну структуру для створення реалістично виглядаючих тривимірних світів, що містять процедурно згенерованих людей із багатими анотаціями правдивості на рівні пікселів. nova може імітувати різноманітні фактори навколишнього середовища, такі як погодні умови чи різний час доби, і оживляти винятково різноманітну групу людей, кожна з яких має певну форму тіла, стать і вік. щоб продемонструвати можливості nova, ми створили два синтетичних набори даних для відстеження людей. перший включає 108 послідовностей, кожна з яких має різний рівень складності, як-от відстеження в людних сценах або вночі, і спрямована на перевірку меж поточних найсучасніших трекерів. другий набір даних із 97 послідовностей із нормальними погодними умовами використовується, щоб показати, як наші синтетичні послідовності можна використовувати для навчання та підвищення продуктивності трекерів на основі глибокого навчання. наші результати вказують на те, що синтетичні дані, згенеровані nova, є хорошим проксі реального світу та можуть використовуватися для завдань комп’ютерного зору.","дослідження комп’ютерного зору залежать від великих наборів даних, які необхідні для навчання та тестування нових методів. однак створення цих наборів даних вручну займає багато часу та може призвести до помилок. у цьому дослідженні представлено nova, структуру для генерації тривимірних візуалізованих світів із процедурно згенерованими людьми з точними анотаціями на рівні пікселів. nova може імітувати різні фактори навколишнього середовища, такі як погода та час доби, і створювати різних людей за формою тіла, статтю та віком. щоб продемонструвати потенціал nova, було створено два синтетичних набори даних для відстеження людей. перший, що складається з 108 послідовностей із різними рівнями складності, використовувався для перевірки обмежень поточних трекерів. другий, із 97 послідовностями за нормальних погодних умов, використовувався для навчання та покращення продуктивності трекерів на основі глибокого навчання. результати показують, що синтетичні дані, згенеровані nova, добре відображають реальний світ і можуть використовуватися для завдань комп’ютерного зору.",1
"virtual and augmented reality (vr/ar) systems dramatically gained in popularity with various application areas such as gaming, social media, and communication. it is therefore a crucial task to have the knowhow to efficiently utilize, store or deliver 360◦ videos for end-users. towards this aim, researchers have been developing deep neural network models for 360◦ multimedia processing and computer vision fields. in this line of work, an important research direction is to build models that can learn and predict the observers’ attention on 360◦ videos to obtain so-called saliency maps computationally. although there are a few saliency models proposed for this purpose, these models generally consider only visual cues in video frames by neglecting audio cues from sound sources. in this study, an unsupervised frequency-based saliency model is presented for predicting the strength and location of saliency in spatial audio. the prediction of salient audio cues is then used as audio bias on the video saliency predictions of state-of-the-art models. our experiments yield promising results and show that integrating the proposed spatial audio bias into the existing video saliency models consistently improves their performance. ","the utilization, storage and delivery of 360◦ videos for users has become increasingly important with the rise of vr/ar systems in gaming, social media and communication. to achieve this, researchers have been devising deep neural network models for 360◦ multimedia processing and computer vision. a key focus is to create models that can ascertain the attention of observers on 360◦ videos, known as saliency maps. existing saliency models mainly take visual cues from video frames into account, ignoring audio cues from sound sources. this paper presents an unsupervised frequency-based saliency model to predict the strength and location of saliency in spatial audio. this prediction of salient audio cues is then used to augment the video saliency predictions of state-of-the-art models. experiments show that integrating the proposed spatial audio bias into existing video saliency models improves their performance.",1
"virtual and augmented reality (vr/ar) systems dramatically gained in popularity with various application areas such as gaming, social media, and communication. it is therefore a crucial task to have the knowhow to efficiently utilize, store or deliver 360◦ videos for end-users. towards this aim, researchers have been developing deep neural network models for 360◦ multimedia processing and computer vision fields. in this line of work, an important research direction is to build models that can learn and predict the observers’ attention on 360◦ videos to obtain so-called saliency maps computationally. although there are a few saliency models proposed for this purpose, these models generally consider only visual cues in video frames by neglecting audio cues from sound sources. in this study, an unsupervised frequency-based saliency model is presented for predicting the strength and location of saliency in spatial audio. the prediction of salient audio cues is then used as audio bias on the video saliency predictions of state-of-the-art models. our experiments yield promising results and show that integrating the proposed spatial audio bias into the existing video saliency models consistently improves their performance. ","використання, зберігання та доставка 360◦ відео для користувачів стає все більш важливим із появою систем vr/ar в іграх, соціальних мережах і комунікації. щоб досягти цього, дослідники розробляють моделі глибокої нейронної мережі для 360◦ мультимедійної обробки та комп’ютерного зору. основна увага полягає у створенні моделей, які можуть визначити увагу спостерігачів до 360◦ відео, відомих як карти помітності. існуючі моделі помітності переважно враховують візуальні підказки з відеокадрів, ігноруючи звукові підказки від джерел звуку. у цьому документі представлено неконтрольовану частотну модель помітності для прогнозування сили та розташування помітності в просторовому аудіо. це передбачення помітних аудіосигналів потім використовується для збільшення прогнозів помітності відео найсучасніших моделей. експерименти показують, що інтеграція запропонованого просторового звукового зміщення в існуючі моделі помітності відео покращує їх продуктивність.",1
"системи віртуальної та доповненої реальності (vr/ar) різко набули популярності в різних сферах застосування, таких як ігри, соціальні мережі та спілкування. тому дуже важливо мати знання, як ефективно використовувати, зберігати або доставляти 360◦ відео для кінцевих користувачів. з цією метою дослідники розробляють моделі глибокої нейронної мережі для 360◦ обробки мультимедіа та полів комп’ютерного зору. у цьому напрямі роботи важливим напрямком досліджень є побудова моделей, які можуть вивчати та передбачати увагу спостерігачів на 360◦ відео, щоб отримати так звані карти помітності обчислювальним шляхом. хоча для цієї мети запропоновано декілька моделей помітності, ці моделі зазвичай розглядають лише візуальні підказки у відеокадрах, нехтуючи звуковими підказками від джерел звуку. у цьому дослідженні представлена неконтрольована частотна модель помітності для прогнозування сили та розташування помітності в просторовому аудіо. прогноз помітних аудіосигналів потім використовується як зміщення аудіо для прогнозів помітності відео найсучасніших моделей. наші експерименти дають багатообіцяючі результати та показують, що інтеграція запропонованого просторового звукового зміщення в існуючі моделі помітності відео постійно покращує їх продуктивність.","the utilization, storage and delivery of 360◦ videos for users has become increasingly important with the rise of vr/ar systems in gaming, social media and communication. to achieve this, researchers have been devising deep neural network models for 360◦ multimedia processing and computer vision. a key focus is to create models that can ascertain the attention of observers on 360◦ videos, known as saliency maps. existing saliency models mainly take visual cues from video frames into account, ignoring audio cues from sound sources. this paper presents an unsupervised frequency-based saliency model to predict the strength and location of saliency in spatial audio. this prediction of salient audio cues is then used to augment the video saliency predictions of state-of-the-art models. experiments show that integrating the proposed spatial audio bias into existing video saliency models improves their performance.",1
"системи віртуальної та доповненої реальності (vr/ar) різко набули популярності в різних сферах застосування, таких як ігри, соціальні мережі та спілкування. тому дуже важливо мати знання, як ефективно використовувати, зберігати або доставляти 360◦ відео для кінцевих користувачів. з цією метою дослідники розробляють моделі глибокої нейронної мережі для 360◦ обробки мультимедіа та полів комп’ютерного зору. у цьому напрямі роботи важливим напрямком досліджень є побудова моделей, які можуть вивчати та передбачати увагу спостерігачів на 360◦ відео, щоб отримати так звані карти помітності обчислювальним шляхом. хоча для цієї мети запропоновано декілька моделей помітності, ці моделі зазвичай розглядають лише візуальні підказки у відеокадрах, нехтуючи звуковими підказками від джерел звуку. у цьому дослідженні представлена неконтрольована частотна модель помітності для прогнозування сили та розташування помітності в просторовому аудіо. прогноз помітних аудіосигналів потім використовується як зміщення аудіо для прогнозів помітності відео найсучасніших моделей. наші експерименти дають багатообіцяючі результати та показують, що інтеграція запропонованого просторового звукового зміщення в існуючі моделі помітності відео постійно покращує їх продуктивність.","використання, зберігання та доставка 360◦ відео для користувачів стає все більш важливим із появою систем vr/ar в іграх, соціальних мережах і комунікації. щоб досягти цього, дослідники розробляють моделі глибокої нейронної мережі для 360◦ мультимедійної обробки та комп’ютерного зору. основна увага полягає у створенні моделей, які можуть визначити увагу спостерігачів до 360◦ відео, відомих як карти помітності. існуючі моделі помітності переважно враховують візуальні підказки з відеокадрів, ігноруючи звукові підказки від джерел звуку. у цьому документі представлено неконтрольовану частотну модель помітності для прогнозування сили та розташування помітності в просторовому аудіо. це передбачення помітних аудіосигналів потім використовується для збільшення прогнозів помітності відео найсучасніших моделей. експерименти показують, що інтеграція запропонованого просторового звукового зміщення в існуючі моделі помітності відео покращує їх продуктивність.",1
